minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,mrtDisp,roomPax,amtBedroom,commentsSentiment,room_type_Private room
1.0,0.0,0.0,2.0,0.0,0.0009670661818156867,0.0,0.0,0.0,1.0
1.0,3.0,0.74,11.0,180.0,0.0027220655759918624,0.0,0.0,0.6871666666666667,0.0
7.0,0.0,0.0,49.0,365.0,0.0024721700993247213,0.0,3.0,0.0,1.0
10.0,2.0,1.33,6.0,364.0,0.003411439871960336,0.0,0.0,0.80085,0.0
14.0,0.0,0.0,52.0,365.0,0.0067876771431762545,0.0,0.0,0.0,1.0
14.0,0.0,0.0,52.0,365.0,0.006888874073460021,0.0,0.0,0.0,1.0
7.0,0.0,0.0,49.0,337.0,0.0009876725165777864,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,90.0,0.003806193899429379,0.0,0.0,0.0,1.0
10.0,0.0,0.0,149.0,365.0,0.005280485583735964,0.0,0.0,0.0,1.0
10.0,0.0,0.0,149.0,365.0,0.004842215195554973,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,351.0,0.004651266601681215,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,331.0,0.0047642922874214155,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,336.0,0.005533441695738161,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,351.0,0.0048511727448080225,0.0,0.0,0.0,1.0
14.0,0.0,0.0,1.0,319.0,0.011551396668807407,0.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,70.0,0.002936113417419661,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,180.0,0.005170496301120494,0.0,0.0,0.0,0.0
1.0,1.0,0.24,42.0,365.0,0.005528935521423992,0.0,0.0,0.0,0.0
1.0,0.0,0.0,57.0,365.0,0.0029532702212963107,0.0,4.0,0.0,1.0
3.0,0.0,0.0,37.0,292.0,0.005742460099995137,0.0,0.0,0.0,1.0
1.0,0.0,0.0,57.0,365.0,0.001662444585542442,0.0,4.0,0.0,1.0
1.0,0.0,0.0,57.0,365.0,0.0020001224962480986,0.0,5.0,0.0,1.0
1.0,0.0,0.0,57.0,365.0,0.003725522379479239,0.0,5.0,0.0,1.0
1.0,0.0,0.0,57.0,365.0,0.003346173486237678,0.0,8.0,0.0,1.0
1.0,0.0,0.0,57.0,365.0,0.003098603717804545,0.0,4.0,0.0,1.0
3.0,0.0,0.0,39.0,179.0,0.005328570915363848,0.0,0.0,0.0,1.0
3.0,1.0,0.29,117.0,365.0,0.006377335493767652,0.0,3.0,0.0,1.0
5.0,0.0,0.0,97.0,1.0,0.004071825757568158,0.0,3.0,0.0,1.0
5.0,1.0,1.0,97.0,365.0,0.0025138818588007297,0.0,3.0,0.6124,1.0
1.0,0.0,0.0,4.0,365.0,0.015308370324772915,0.0,0.0,0.0,0.0
1.0,0.0,0.0,9.0,270.0,0.009681239848284505,0.0,0.0,0.0,0.0
14.0,0.0,0.0,149.0,365.0,0.004176866887989954,0.0,0.0,0.0,1.0
1.0,0.0,0.0,10.0,270.0,0.007475148493508814,0.0,0.0,0.0,0.0
18.0,0.0,0.0,81.0,345.0,0.002797255798098723,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,0.0,0.004984131017526242,0.0,0.0,0.0,0.0
1.0,0.0,0.0,30.0,365.0,0.0036740012248294416,0.0,4.0,0.0,1.0
1.0,0.0,0.0,30.0,365.0,0.003404697049669858,20.0,8.0,0.0,1.0
1.0,0.0,0.0,24.0,365.0,0.003476073934773745,0.0,5.0,0.0,1.0
1.0,0.0,0.0,24.0,365.0,0.002326450085434325,0.0,4.0,0.0,1.0
18.0,1.0,0.26,62.0,357.0,0.0026039189695573105,0.0,0.0,0.0,0.0
3.0,0.0,0.0,10.0,178.0,0.006005081265060412,0.0,0.0,0.0,0.0
1.0,0.0,0.0,57.0,364.0,0.002320991598430227,0.0,0.0,0.0,1.0
1.0,0.0,0.0,57.0,365.0,0.0018837096379154148,0.0,0.0,0.0,0.0
1.0,0.0,0.0,8.0,365.0,0.0056369247821857656,0.0,0.0,0.0,0.0
30.0,0.0,0.0,335.0,365.0,0.0017516166818129805,0.0,0.0,0.0,1.0
30.0,0.0,0.0,103.0,364.0,0.002659720474037487,0.0,0.0,0.0,1.0
3.0,0.0,0.0,49.0,365.0,0.004836170799300732,0.0,3.0,0.0,1.0
1.0,0.0,0.0,30.0,365.0,0.0025717964538428586,0.0,0.0,0.0,0.0
1.0,0.0,0.0,30.0,365.0,0.0015663722418377286,0.0,0.0,0.0,0.0
1.0,0.0,0.0,30.0,365.0,0.0025091705800933763,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,80.0,0.00987210342329217,0.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,0.0,0.001827762840202476,0.0,0.0,0.0,0.0
3.0,0.0,0.0,36.0,295.0,0.0020169226559266554,0.0,0.0,0.0,1.0
3.0,0.0,0.0,57.0,337.0,0.00235239388708116,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,346.0,0.0034560150462634065,0.0,0.0,0.0,1.0
3.0,0.0,0.0,1.0,31.0,0.0014128694207171265,0.0,0.0,0.0,0.0
14.0,0.0,0.0,36.0,121.0,0.0041969226821581395,0.0,0.0,0.0,1.0
5.0,0.0,0.0,99.0,364.0,0.002247550221904681,0.0,0.0,0.0,1.0
7.0,0.0,0.0,4.0,365.0,0.002025008888866853,0.0,0.0,0.0,0.0
1.0,0.0,0.0,2.0,181.0,0.013553980264119948,0.0,0.0,0.0,0.0
1.0,14.0,3.89,9.0,70.0,0.0012883982303651669,0.0,0.0,0.7108071428571429,0.0
3.0,0.0,0.0,2.0,139.0,0.002389442194323033,0.0,0.0,0.0,0.0
1.0,0.0,0.0,14.0,365.0,0.003183008796722402,0.0,0.0,0.0,0.0
28.0,0.0,0.0,99.0,364.0,0.003713818116169122,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,345.0,0.003328057241094794,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,344.0,0.002508071968662581,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,337.0,0.003186374899474716,0.0,0.0,0.0,1.0
3.0,0.0,0.0,57.0,6.0,0.0016182042516320364,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,137.0,0.004160144468638085,0.0,0.0,0.0,1.0
30.0,0.0,0.0,335.0,338.0,0.0033959701117652627,0.0,0.0,0.0,1.0
90.0,0.0,0.0,335.0,0.0,0.0025821396166785925,0.0,1.0,0.0,1.0
3.0,0.0,0.0,36.0,268.0,0.00310658043513555,0.0,0.0,0.0,1.0
1.0,2.0,0.78,1.0,0.0,0.005070093194409499,0.0,0.0,0.9606,1.0
3.0,0.0,0.0,36.0,329.0,0.002302034317723427,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,328.0,0.0032321265445427053,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,5.0,0.003278438957790162,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,314.0,0.004324969595264145,0.0,0.0,0.0,1.0
5.0,3.0,0.75,7.0,179.0,0.008488692832232048,0.0,0.0,0.4415333333333333,1.0
3.0,0.0,0.0,2.0,179.0,0.008008581959369886,0.0,0.0,0.0,0.0
90.0,0.0,0.0,4.0,181.0,0.005815986330792868,0.0,0.0,0.0,0.0
7.0,1.0,0.37,52.0,365.0,0.0037308820672790587,0.0,2.0,0.0,1.0
1.0,0.0,0.0,1.0,180.0,0.003806936038333881,0.0,0.0,0.0,0.0
1.0,0.0,0.0,8.0,313.0,0.00671800476332717,0.0,3.0,0.0,1.0
5.0,0.0,0.0,1.0,358.0,0.0010415872503063877,0.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,21.0,0.0015636626874270323,0.0,0.0,0.0,0.0
3.0,0.0,0.0,36.0,295.0,0.002841025343078909,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,295.0,0.002792601833418686,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,325.0,0.002849821924265036,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,328.0,0.0011396424877992695,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,325.0,0.002788763525291756,0.0,0.0,0.0,1.0
3.0,0.0,0.0,36.0,327.0,0.002654166912613065,0.0,0.0,0.0,1.0
6.0,0.0,0.0,103.0,364.0,0.0037490374764594203,0.0,0.0,0.0,1.0
3.0,0.0,0.0,103.0,364.0,0.004766859133645268,0.0,0.0,0.0,1.0
2.0,0.0,0.0,14.0,291.0,0.00265660779942691,0.0,0.0,0.0,0.0
2.0,0.0,0.0,14.0,300.0,0.0032794453799394148,0.0,0.0,0.0,0.0
2.0,1.0,1.0,14.0,364.0,0.0025192310334630572,0.0,0.0,0.4215,0.0
2.0,0.0,0.0,14.0,318.0,0.003427413310354576,0.0,0.0,0.0,0.0
28.0,0.0,0.0,14.0,86.0,0.003887055698084712,0.0,0.0,0.0,1.0
7.0,0.0,0.0,10.0,51.0,0.0023585084269536873,0.0,0.0,0.0,0.0
30.0,0.0,0.0,10.0,0.0,0.0016177645069778415,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,170.0,0.002305347045464993,0.0,0.0,0.0,0.0
1.0,2.0,0.49,11.0,326.0,0.002150060929368828,0.0,0.0,0.8698,0.0
1.0,0.0,0.0,1.0,2.0,0.005204358365827375,0.0,0.0,0.0,0.0
90.0,0.0,0.0,2.0,364.0,0.005686312073745253,0.0,0.0,0.0,0.0
2.0,1.0,0.27,1.0,90.0,0.007112545887373381,0.0,0.0,0.9758,0.0
2.0,0.0,0.0,19.0,32.0,0.004275256834392585,0.0,0.0,0.0,1.0
6.0,0.0,0.0,5.0,192.0,0.0009022128352006523,0.0,0.0,0.0,1.0
6.0,0.0,0.0,5.0,365.0,0.00038093043984305567,0.0,0.0,0.0,1.0
1.0,0.0,0.0,2.0,181.0,0.013009396642433,0.0,0.0,0.0,0.0
6.0,0.0,0.0,5.0,1.0,0.001878719776873475,0.0,0.0,0.0,1.0
5.0,0.0,0.0,2.0,265.0,0.005451890681220254,0.0,0.0,0.0,0.0
6.0,0.0,0.0,5.0,1.0,0.0020258104551017504,0.0,0.0,0.0,1.0
5.0,0.0,0.0,2.0,362.0,0.011285539065550585,0.0,0.0,0.0,0.0
7.0,0.0,0.0,335.0,0.0,0.002808757910539587,0.0,0.0,0.0,1.0
7.0,0.0,0.0,335.0,0.0,0.002297247483406986,0.0,0.0,0.0,1.0
7.0,1.0,0.3,335.0,0.0,0.002371705293663629,0.0,0.0,0.981,1.0
5.0,1.0,0.48,337.0,0.0,0.0026817878364981643,0.0,0.0,0.9201,1.0
3.0,0.0,0.0,2.0,362.0,0.004113363708699213,0.0,0.0,0.0,1.0
15.0,0.0,0.0,1.0,364.0,0.002305833688705493,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,180.0,0.006647410473252674,0.0,0.0,0.0,0.0
3.0,0.0,0.0,2.0,362.0,0.006874377499106621,0.0,3.0,0.0,1.0
3.0,0.0,0.0,335.0,71.0,0.0021787579030216587,0.0,0.0,0.0,1.0
63.0,0.0,0.0,3.0,365.0,0.006337506844171969,0.0,0.0,0.0,0.0
90.0,0.0,0.0,352.0,355.0,0.0016271896017313358,0.0,0.0,0.0,1.0
5.0,0.0,0.0,335.0,0.0,0.002991813162611563,0.0,0.0,0.0,1.0
5.0,0.0,0.0,335.0,0.0,0.002599551115090743,0.0,0.0,0.0,1.0
5.0,0.0,0.0,2.0,151.0,0.00265994323247608,0.0,0.0,0.0,1.0
6.0,0.0,0.0,1.0,180.0,0.006338695449377593,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,173.0,0.007045971331197966,0.0,0.0,0.0,0.0
5.0,0.0,0.0,335.0,0.0,0.00739736277330896,0.0,0.0,0.0,1.0
6.0,0.0,0.0,5.0,30.0,0.003172936337211713,0.0,0.0,0.0,0.0
5.0,0.0,0.0,335.0,0.0,0.006678177595715639,0.0,0.0,0.0,1.0
6.0,0.0,0.0,5.0,31.0,0.002641262008963204,0.0,0.0,0.0,0.0
6.0,0.0,0.0,53.0,365.0,0.0073905294127030435,0.0,0.0,0.0,1.0
5.0,0.0,0.0,335.0,0.0,0.008903086431129411,0.0,3.0,0.0,1.0
5.0,1.0,0.27,1.0,0.0,0.005225747889051446,0.0,0.0,0.0,1.0
3.0,2.0,2.0,43.0,361.0,0.008555897731970531,0.0,0.0,0.7973,1.0
7.0,0.0,0.0,43.0,365.0,0.008583091867156428,0.0,0.0,0.0,1.0
28.0,1.0,0.3,43.0,364.0,0.008514456236309871,0.0,0.0,0.9441,1.0
3.0,1.0,0.31,43.0,357.0,0.0030171372192869025,0.0,0.0,0.9348,1.0
7.0,0.0,0.0,43.0,365.0,0.004806753270139907,0.0,0.0,0.0,1.0
28.0,0.0,0.0,43.0,365.0,0.0032328001794140284,0.0,0.0,0.0,1.0
1.0,0.0,0.0,3.0,365.0,0.012598778710651765,0.0,0.0,0.0,0.0
1.0,0.0,0.0,42.0,1.0,0.0036863566023988587,0.0,6.0,0.0,0.0
28.0,0.0,0.0,7.0,180.0,0.0015284063595708466,0.0,0.0,0.0,1.0
14.0,0.0,0.0,4.0,135.0,0.005744885203377947,0.0,0.0,0.0,1.0
1.0,0.0,0.0,42.0,365.0,0.0045489740601551394,0.0,6.0,0.0,0.0
14.0,0.0,0.0,4.0,181.0,0.005296366773558365,0.0,0.0,0.0,1.0
1.0,0.0,0.0,42.0,1.0,0.0030510235987296,0.0,6.0,0.0,0.0
2.0,1.0,0.38,25.0,173.0,0.0022171154683488827,0.0,0.0,0.7845,1.0
1.0,0.0,0.0,42.0,365.0,0.003882347872100301,0.0,6.0,0.0,0.0
28.0,0.0,0.0,4.0,110.0,0.005746623443379152,0.0,0.0,0.0,1.0
14.0,0.0,0.0,6.0,164.0,0.007771933221525479,0.0,0.0,0.0,1.0
14.0,0.0,0.0,6.0,172.0,0.009091526879462871,0.0,3.0,0.0,1.0
14.0,0.0,0.0,6.0,181.0,0.001621328467642558,0.0,0.0,0.0,1.0
30.0,0.0,0.0,1.0,69.0,0.0033332130144951627,0.0,0.0,0.0,1.0
1.0,0.0,0.0,42.0,365.0,0.004559625532869655,0.0,8.0,0.0,0.0
28.0,0.0,0.0,4.0,177.0,0.005409163059106226,0.0,0.0,0.0,1.0
1.0,0.0,0.0,3.0,357.0,0.012810584881259746,0.0,0.0,0.0,0.0
1.0,1.0,0.26,42.0,1.0,0.004170544928417988,0.0,8.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.004893945851765271,0.0,8.0,0.0,0.0
14.0,1.0,1.0,3.0,172.0,0.0026841246245312683,0.0,0.0,0.4404,1.0
1.0,0.0,0.0,42.0,1.0,0.004518037737773962,0.0,8.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.004586535184648214,0.0,8.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.004273005967700701,0.0,8.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.00378938583414464,0.0,8.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.004393276681478353,0.0,8.0,0.0,0.0
1.0,0.0,0.0,2.0,89.0,0.006334347717013797,0.0,0.0,0.0,0.0
91.0,0.0,0.0,2.0,180.0,0.01011676914830932,0.0,0.0,0.0,0.0
91.0,0.0,0.0,2.0,180.0,0.009781968002411,0.0,0.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.0031200328523881896,0.0,10.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.004889047453231678,0.0,10.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.003146297029838947,0.0,10.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.004521113247860685,0.0,10.0,0.0,0.0
1.0,0.0,0.0,42.0,1.0,0.003496541863044388,0.0,0.0,0.0,0.0
1.0,63.0,17.34,6.0,226.0,0.002563407497842825,0.0,0.0,0.5414129032258066,0.0
2.0,0.0,0.0,6.0,42.0,0.002410992534205064,0.0,0.0,0.0,0.0
1.0,0.0,0.0,42.0,1.0,0.003909422591638149,0.0,0.0,0.0,0.0
1.0,0.0,0.0,42.0,1.0,0.004353383282004074,0.0,0.0,0.0,0.0
28.0,0.0,0.0,5.0,36.0,0.002066824859547376,0.0,0.0,0.0,1.0
7.0,0.0,0.0,9.0,85.0,0.0022788883254763683,0.0,0.0,0.0,0.0
1.0,0.0,0.0,42.0,365.0,0.0041310827878357015,0.0,0.0,0.0,0.0
90.0,0.0,0.0,2.0,90.0,0.0015447232761894756,0.0,0.0,0.0,1.0
2.0,0.0,0.0,42.0,8.0,0.0016333600337880324,0.0,0.0,0.0,1.0
2.0,0.0,0.0,25.0,180.0,0.0010628461788951757,0.0,0.0,0.0,1.0
2.0,0.0,0.0,25.0,180.0,0.0019145080308006137,0.0,0.0,0.0,1.0
30.0,1.0,0.35,16.0,364.0,0.0033067606505437865,0.0,0.0,0.9868,0.0
2.0,0.0,0.0,38.0,298.0,0.005713721029239431,0.0,2.0,0.0,1.0
2.0,1.0,0.52,7.0,363.0,0.003214660946349632,0.0,0.0,0.8251,0.0
2.0,0.0,0.0,7.0,347.0,0.004516961921468449,0.0,0.0,0.0,1.0
2.0,0.0,0.0,7.0,359.0,0.003265716613546213,0.0,0.0,0.0,0.0
2.0,1.0,0.52,7.0,359.0,0.004210038598398533,0.0,0.0,0.977,0.0
5.0,1.0,0.41,335.0,0.0,0.0012080504956185928,0.0,0.0,0.8481,1.0
90.0,0.0,0.0,99.0,364.0,0.004263550750246224,0.0,0.0,0.0,1.0
28.0,0.0,0.0,99.0,1.0,0.0016800910689543794,0.0,1.0,0.0,1.0
28.0,0.0,0.0,99.0,364.0,0.0045377726915266795,0.0,0.0,0.0,1.0
27.0,0.0,0.0,99.0,364.0,0.006799975073468823,0.0,1.0,0.0,1.0
28.0,0.0,0.0,99.0,364.0,0.0022676212205749425,0.0,0.0,0.0,1.0
30.0,0.0,0.0,81.0,364.0,0.0004253386885749237,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,176.0,0.007416956316439888,0.0,0.0,0.0,0.0
2.0,0.0,0.0,10.0,80.0,0.008514377311344783,0.0,0.0,0.0,0.0
2.0,1.0,1.0,10.0,0.0,0.008917180327886767,0.0,0.0,0.4404,0.0
2.0,0.0,0.0,10.0,80.0,0.009004175975624801,0.0,0.0,0.0,0.0
1.0,0.0,0.0,3.0,357.0,0.013562090731149884,0.0,0.0,0.0,0.0
2.0,0.0,0.0,10.0,80.0,0.009066075501561346,0.0,0.0,0.0,0.0
2.0,0.0,0.0,10.0,80.0,0.008343476793280267,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,179.0,0.005166928391227923,0.0,0.0,0.0,0.0
2.0,1.0,0.45,3.0,176.0,0.0039411899218398435,0.0,0.0,0.5267,1.0
90.0,0.0,0.0,16.0,179.0,0.0017717635282347452,0.0,0.0,0.0,0.0
21.0,0.0,0.0,3.0,142.0,0.0024886594785076327,0.0,2.0,0.0,1.0
2.0,2.0,0.52,1.0,17.0,0.0053712904408565465,0.0,0.0,0.92095,1.0
3.0,0.0,0.0,37.0,295.0,0.0038291488610350923,0.0,0.0,0.0,1.0
7.0,0.0,0.0,19.0,271.0,0.006124064010117107,0.0,0.0,0.0,1.0
3.0,0.0,0.0,37.0,342.0,0.005099627535415658,0.0,0.0,0.0,1.0
3.0,0.0,0.0,57.0,335.0,0.006301017854284311,0.0,0.0,0.0,1.0
2.0,1.0,0.68,10.0,82.0,0.008149024542851,0.0,0.0,0.0,0.0
2.0,0.0,0.0,10.0,53.0,0.008144982565970323,0.0,0.0,0.0,0.0
2.0,1.0,1.0,10.0,53.0,0.008286618429735021,0.0,0.0,0.6249,0.0
2.0,0.0,0.0,10.0,53.0,0.00796204402148227,0.0,0.0,0.0,0.0
2.0,1.0,1.0,10.0,53.0,0.00892804463474153,0.0,0.0,0.4201,0.0
60.0,0.0,0.0,2.0,266.0,0.01016539551615913,0.0,0.0,0.0,0.0
7.0,0.0,0.0,1.0,0.0,0.004768652744745303,0.0,0.0,0.0,0.0
1.0,2.0,2.0,1.0,134.0,0.00287136639946452,0.0,1.0,0.8665499999999999,0.0
1.0,14.0,3.78,6.0,0.0,0.0032054793713260274,0.0,0.0,0.6518142857142858,0.0
1.0,38.0,10.18,6.0,0.0,0.0029412612940710593,0.0,0.0,0.5477210526315789,0.0
90.0,0.0,0.0,1.0,364.0,0.0041538084934134864,0.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,239.0,0.002892113414097969,0.0,0.0,0.4404,1.0
45.0,0.0,0.0,1.0,174.0,0.006913867875512935,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,7.0,0.009739559846321888,0.0,0.0,0.0,0.0
2.0,1.0,0.41,2.0,0.0,0.003237660420734712,0.0,0.0,0.6249,1.0
4.0,1.0,0.31,2.0,365.0,0.01278275533678214,0.0,0.0,0.8399,0.0
14.0,0.0,0.0,38.0,1.0,0.008844131726737666,0.0,1.0,0.0,1.0
2.0,1.0,0.35,2.0,0.0,0.014228838111396566,0.0,0.0,0.6705,0.0
30.0,0.0,0.0,81.0,0.0,0.006413519002847807,0.0,0.0,0.0,1.0
90.0,0.0,0.0,2.0,1.0,0.0032951790543194245,0.0,0.0,0.0,0.0
7.0,0.0,0.0,5.0,0.0,0.0030400929262084323,0.0,0.0,0.0,1.0
1.0,0.0,0.0,5.0,2.0,0.00358369669475202,0.0,0.0,0.0,1.0
1.0,0.0,0.0,5.0,2.0,0.0031377547705293677,0.0,1.0,0.0,1.0
1.0,0.0,0.0,5.0,2.0,0.0032046786110286715,0.0,1.0,0.0,1.0
1.0,0.0,0.0,5.0,2.0,0.0032182568262955928,0.0,2.0,0.0,1.0
90.0,0.0,0.0,2.0,365.0,0.004818317133606824,0.0,0.0,0.0,0.0
1.0,2.0,0.69,2.0,153.0,0.010430878965841928,0.0,0.0,0.9437,0.0
3.0,4.0,2.93,43.0,361.0,0.008684194032839402,0.0,0.0,0.70635,1.0
7.0,1.0,0.37,43.0,365.0,0.008374398247029754,0.0,0.0,0.9801,1.0
28.0,0.0,0.0,43.0,365.0,0.0073662952696694015,0.0,0.0,0.0,1.0
3.0,1.0,0.37,25.0,357.0,0.0018591624458344203,0.0,0.0,0.4927,1.0
7.0,0.0,0.0,25.0,365.0,0.0020990343017665398,0.0,0.0,0.0,1.0
28.0,0.0,0.0,25.0,365.0,0.002371759895098155,0.0,0.0,0.0,1.0
3.0,0.0,0.0,25.0,362.0,0.0020699074858627924,0.0,0.0,0.0,1.0
7.0,0.0,0.0,25.0,365.0,0.0026047489322420137,0.0,0.0,0.0,1.0
28.0,0.0,0.0,25.0,365.0,0.0009872167948321792,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,200.0,0.0012103660603191145,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,58.0,0.005082837790052957,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,89.0,0.008080783439737959,0.0,0.0,0.0,0.0
7.0,0.0,0.0,23.0,90.0,0.0036715601588454094,0.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,362.0,0.005223013115052061,0.0,0.0,0.0,0.0
7.0,0.0,0.0,12.0,90.0,0.0029810041932051964,0.0,0.0,0.0,1.0
3.0,0.0,0.0,1.0,193.0,0.008845136177579626,0.0,0.0,0.0,0.0
30.0,0.0,0.0,16.0,365.0,0.002205825469063117,0.0,0.0,0.0,0.0
21.0,0.0,0.0,2.0,170.0,0.0011782028687797707,0.0,0.0,0.0,1.0
1.0,0.0,0.0,2.0,180.0,0.0042083440923947404,0.0,0.0,0.0,0.0
2.0,0.0,0.0,5.0,120.0,0.004167846566273919,0.0,0.0,0.0,1.0
60.0,0.0,0.0,2.0,174.0,0.0029486552867268967,0.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,365.0,0.006481024996102727,0.0,0.0,0.0,0.0
7.0,0.0,0.0,1.0,268.0,0.0055964024158356865,0.0,0.0,0.0,0.0
6.0,1.0,0.36,38.0,339.0,0.003918661506177724,0.0,0.0,0.7778,1.0
6.0,2.0,0.59,38.0,325.0,0.005645048095454239,0.0,0.0,0.5400499999999999,1.0
30.0,0.0,0.0,1.0,180.0,0.003425958551997049,0.0,0.0,0.0,0.0
3.0,0.0,0.0,44.0,335.0,0.008377877177430833,0.0,2.0,0.0,1.0
3.0,0.0,0.0,5.0,0.0,0.0018440067787349145,0.0,0.0,0.0,1.0
3.0,0.0,0.0,43.0,358.0,0.0036334260691586033,0.0,0.0,0.0,1.0
7.0,0.0,0.0,43.0,365.0,0.001015384163748122,0.0,0.0,0.0,1.0
28.0,0.0,0.0,43.0,365.0,0.0016710670243902505,0.0,0.0,0.0,1.0
3.0,0.0,0.0,43.0,1.0,0.0022853439566161925,0.0,0.0,0.0,1.0
7.0,0.0,0.0,43.0,365.0,0.002324791818638841,0.0,0.0,0.0,1.0
28.0,0.0,0.0,43.0,365.0,0.00253502209063346,0.0,0.0,0.0,1.0
3.0,0.0,0.0,103.0,364.0,0.006167479387881906,0.0,1.0,0.0,1.0
90.0,0.0,0.0,103.0,364.0,0.0021754863823981846,0.0,0.0,0.0,1.0
90.0,0.0,0.0,3.0,339.0,0.002725384376563482,0.0,0.0,0.0,1.0
3.0,0.0,0.0,1.0,271.0,0.0077803396455403,0.0,0.0,0.0,1.0
90.0,0.0,0.0,1.0,364.0,0.0019131285895049887,0.0,0.0,0.0,0.0
7.0,0.0,0.0,335.0,0.0,0.0030537198627120037,0.0,0.0,0.0,1.0
14.0,0.0,0.0,335.0,0.0,0.004121199461321158,0.0,0.0,0.0,1.0
30.0,0.0,0.0,335.0,1.0,0.0077045119897388575,0.0,0.0,0.0,1.0
28.0,0.0,0.0,5.0,36.0,0.0019182087998910926,0.0,0.0,0.0,1.0
365.0,0.0,0.0,1.0,178.0,0.015782040235652932,0.0,0.0,0.0,1.0
90.0,0.0,0.0,103.0,364.0,0.002619775753762263,0.0,0.0,0.0,1.0
90.0,0.0,0.0,103.0,364.0,0.0035403492765540483,0.0,0.0,0.0,1.0
90.0,0.0,0.0,103.0,364.0,0.004057432316138625,0.0,0.0,0.0,1.0
90.0,0.0,0.0,1.0,365.0,0.001994683182864392,0.0,0.0,0.0,1.0
90.0,0.0,0.0,1.0,365.0,0.002907128652123646,0.0,0.0,0.0,1.0
18.0,0.0,0.0,81.0,339.0,0.003273003819130083,0.0,0.0,0.0,0.0
3.0,1.0,1.0,335.0,67.0,0.0019826310801497322,0.0,0.0,0.8516,1.0
3.0,0.0,0.0,52.0,364.0,0.00448700267439048,0.0,1.0,0.0,1.0
1.0,13.0,4.02,4.0,351.0,0.006124608477282753,0.0,0.0,0.8067384615384614,0.0
85.0,0.0,0.0,3.0,324.0,0.006464965583826436,0.0,0.0,0.0,0.0
1.0,1.0,0.59,4.0,353.0,0.006101266180068018,0.0,0.0,0.9153,0.0
30.0,0.0,0.0,103.0,364.0,0.003089101163765289,0.0,0.0,0.0,1.0
90.0,0.0,0.0,1.0,180.0,0.0019654376103020324,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,88.0,0.007988452478416773,0.0,0.0,0.0,0.0
10.0,0.0,0.0,7.0,156.0,0.006248092588943447,0.0,0.0,0.0,1.0
3.0,0.0,0.0,1.0,0.0,0.0035908107719570064,0.0,0.0,0.0,0.0
27.0,0.0,0.0,81.0,364.0,0.0034445471400493546,0.0,0.0,0.0,1.0
30.0,0.0,0.0,16.0,179.0,0.0018869239518346816,0.0,0.0,0.0,0.0
6.0,0.0,0.0,29.0,21.0,0.0049908243808000395,0.0,0.0,0.0,1.0
